time,station,rr,substation
2022-01-01T00:00+00:00,8805,,
2022-01-01T00:00+00:00,8806,1199.0,
2022-01-01T00:00+00:00,8807,1139.0,
2022-01-01T00:00+00:00,9000,,
2022-01-01T00:00+00:00,9010,,
2022-01-01T00:00+00:00,9016,1194.0,
2022-01-01T00:00+00:00,9019,1111.0,
2022-01-01T00:00+00:00,9105,1248.0,
2022-01-01T00:00+00:00,9110,1413.0,
2022-01-01T00:00+00:00,9111,1406.0,
2022-01-01T00:00+00:00,9210,,
2022-01-01T00:00+00:00,9211,1427.0,
2022-01-01T00:00+00:00,9215,,
2022-01-01T00:00+00:00,9406,1256.0,
2022-01-01T00:00+00:00,9450,,
2022-01-01T00:00+00:00,9500,,
2022-01-01T00:00+00:00,9501,1318.0,
2022-01-01T00:00+00:00,9511,,
2022-01-01T00:00+00:00,9512,1512.0,
2022-01-01T00:00+00:00,9606,,
2022-01-01T00:00+00:00,9609,1400.0,
2022-01-01T00:00+00:00,9610,,
2022-01-01T00:00+00:00,9611,,
2022-01-01T00:00+00:00,9618,1608.0,
2022-01-01T00:00+00:00,9620,,
2022-01-01T00:00+00:00,9640,,
2022-01-01T00:00+00:00,9643,1477.0,
2022-01-01T00:00+00:00,9700,1139.0,
2022-01-01T00:00+00:00,9801,859.0,
2022-01-01T00:00+00:00,9811,1065.0,
2022-01-01T00:00+00:00,9900,,
2022-01-01T00:00+00:00,9911,1065.0,
2022-01-01T00:00+00:00,9919,1500.0,
2022-01-01T00:00+00:00,9925,862.0,
2022-01-01T00:00+00:00,10002,,
2022-01-01T00:00+00:00,10005,1104.0,
2022-01-01T00:00+00:00,10111,1297.0,
2022-01-01T00:00+00:00,10200,860.0,
2022-01-01T00:00+00:00,10300,,
2022-01-01T00:00+00:00,10400,,
2022-01-01T00:00+00:00,10401,588.0,
2022-01-01T00:00+00:00,10412,818.0,
2022-01-01T00:00+00:00,10415,,
2022-01-01T00:00+00:00,10500,801.0,
2022-01-01T00:00+00:00,10508,,
2022-01-01T00:00+00:00,10510,737.0,
2022-01-01T00:00+00:00,10530,,
2022-01-01T00:00+00:00,10531,529.0,
2022-01-01T00:00+00:00,10550,,
2022-01-01T00:00+00:00,10600,,
2022-01-01T00:00+00:00,10601,,
2022-01-01T00:00+00:00,10607,583.0,
2022-01-01T00:00+00:00,10710,428.0,
2022-01-01T00:00+00:00,10720,509.0,
2022-01-01T00:00+00:00,11102,1565.0,
2022-01-01T00:00+00:00,11104,1696.0,
2022-01-01T00:00+00:00,11105,,
2022-01-01T00:00+00:00,11106,1421.0,
2022-01-01T00:00+00:00,11112,,
2022-01-01T00:00+00:00,11113,,
2022-01-01T00:00+00:00,11114,,
2022-01-01T00:00+00:00,11115,1141.0,
2022-01-01T00:00+00:00,11116,1748.0,
2022-01-01T00:00+00:00,11135,1756.0,
2022-01-01T00:00+00:00,11146,976.0,
2022-01-01T00:00+00:00,11200,1658.0,
2022-01-01T00:00+00:00,11203,1616.0,
2022-01-01T00:00+00:00,11205,,
2022-01-01T00:00+00:00,11300,,
2022-01-01T00:00+00:00,11301,1984.0,
2022-01-01T00:00+00:00,11305,1846.0,
2022-01-01T00:00+00:00,11306,1686.0,
2022-01-01T00:00+00:00,11311,1837.0,
2022-01-01T00:00+00:00,11400,,
2022-01-01T00:00+00:00,11401,1224.0,
2022-01-01T00:00+00:00,11402,1158.0,
2022-01-01T00:00+00:00,11410,1621.0,
2022-01-01T00:00+00:00,11505,1324.0,
2022-01-01T00:00+00:00,11506,1261.0,
2022-01-01T00:00+00:00,11601,,
2022-01-01T00:00+00:00,11602,1135.0,
2022-01-01T00:00+00:00,11603,1129.0,
2022-01-01T00:00+00:00,11706,1068.0,
2022-01-01T00:00+00:00,11707,1082.0,
2022-01-01T00:00+00:00,11800,779.0,
2022-01-01T00:00+00:00,11801,,
2022-01-01T00:00+00:00,11803,755.0,
2022-01-01T00:00+00:00,11804,786.0,
2022-01-01T00:00+00:00,11901,,
2022-01-01T00:00+00:00,11903,1011.0,
2022-01-01T00:00+00:00,12015,1106.0,
2022-01-01T00:00+00:00,12016,1206.0,
2022-01-01T00:00+00:00,12200,,
2022-01-01T00:00+00:00,12201,,
2022-01-01T00:00+00:00,12202,,
2022-01-01T00:00+00:00,12203,1245.0,
2022-01-01T00:00+00:00,12208,,
2022-01-01T00:00+00:00,12215,,
2022-01-01T00:00+00:00,12216,1442.0,
2022-01-01T00:00+00:00,12220,,
2022-01-01T00:00+00:00,12231,932.0,
2022-01-01T00:00+00:00,12301,,
2022-01-01T00:00+00:00,12302,1348.0,
2022-01-01T00:00+00:00,12311,,
2022-01-01T00:00+00:00,12322,,
2022-01-01T00:00+00:00,12323,1029.0,
2022-01-01T00:00+00:00,12350,,
2022-01-01T00:00+00:00,12351,1421.0,
2022-01-01T00:00+00:00,12352,1724.0,
2022-01-01T00:00+00:00,12504,1058.0,
2022-01-01T00:00+00:00,12505,,
2022-01-01T00:00+00:00,12506,,
2022-01-01T00:00+00:00,12513,1203.0,
2022-01-01T00:00+00:00,12530,1083.0,
2022-01-01T00:00+00:00,12615,,
2022-01-01T00:00+00:00,12616,1007.0,
2022-01-01T00:00+00:00,12700,,
2022-01-01T00:00+00:00,12711,1092.0,
2022-01-01T00:00+00:00,12720,,
2022-01-01T00:00+00:00,12721,,
2022-01-01T00:00+00:00,12811,933.0,
2022-01-01T00:00+00:00,13000,,
2022-01-01T00:00+00:00,13010,,
2022-01-01T00:00+00:00,13115,,
2022-01-01T00:00+00:00,13116,633.0,
2022-01-01T00:00+00:00,13120,746.0,
2022-01-01T00:00+00:00,13250,,
2022-01-01T00:00+00:00,13301,,
2022-01-01T00:00+00:00,13302,661.0,
2022-01-01T00:00+00:00,13303,,
2022-01-01T00:00+00:00,13305,,
2022-01-01T00:00+00:00,13308,723.0,
2022-01-01T00:00+00:00,13312,607.0,
2022-01-01T00:00+00:00,13400,,
2022-01-01T00:00+00:00,13401,577.0,
2022-01-01T00:00+00:00,13515,852.0,
2022-01-01T00:00+00:00,13600,,
2022-01-01T00:00+00:00,13605,530.0,
2022-01-01T00:00+00:00,13606,667.0,
2022-01-01T00:00+00:00,13640,626.0,
2022-01-01T00:00+00:00,13701,,
2022-01-01T00:00+00:00,13702,599.0,
2022-01-01T00:00+00:00,13706,537.0,
2022-01-01T00:00+00:00,13707,,
2022-01-01T00:00+00:00,13805,,
2022-01-01T00:00+00:00,13811,541.0,
2022-01-01T00:00+00:00,13906,,
2022-01-01T00:00+00:00,13907,584.0,
2022-01-01T00:00+00:00,14100,,
2022-01-01T00:00+00:00,14103,1101.0,
2022-01-01T00:00+00:00,14104,,
2022-01-01T00:00+00:00,14105,1151.0,
2022-01-01T00:00+00:00,14115,1324.0,
2022-01-01T00:00+00:00,14200,,
2022-01-01T00:00+00:00,14300,,
2022-01-01T00:00+00:00,14301,1076.0,
2022-01-01T00:00+00:00,14302,1001.0,
2022-01-01T00:00+00:00,14305,1530.0,
2022-01-01T00:00+00:00,14308,,
2022-01-01T00:00+00:00,14310,1529.0,
2022-01-01T00:00+00:00,14311,1365.0,
2022-01-01T00:00+00:00,14403,835.0,
2022-01-01T00:00+00:00,14512,807.0,
2022-01-01T00:00+00:00,14513,716.0,
2022-01-01T00:00+00:00,14520,,
2022-01-01T00:00+00:00,14521,576.0,
2022-01-01T00:00+00:00,14600,,
2022-01-01T00:00+00:00,14602,792.0,
2022-01-01T00:00+00:00,14603,720.0,
2022-01-01T00:00+00:00,14621,861.0,
2022-01-01T00:00+00:00,14622,906.0,
2022-01-01T00:00+00:00,14630,,
2022-01-01T00:00+00:00,14631,697.0,
2022-01-01T00:00+00:00,14701,837.0,
2022-01-01T00:00+00:00,14801,,
2022-01-01T00:00+00:00,14802,837.0,
2022-01-01T00:00+00:00,14810,,
2022-01-01T00:00+00:00,14812,718.0,
2022-01-01T00:00+00:00,14820,,
2022-01-01T00:00+00:00,14821,890.0,
2022-01-01T00:00+00:00,14822,820.0,
2022-01-01T00:00+00:00,14825,948.0,
2022-01-01T00:00+00:00,14833,722.0,
2022-01-01T00:00+00:00,14834,708.0,
2022-01-01T00:00+00:00,14912,1153.0,
2022-01-01T00:00+00:00,15001,1027.0,
2022-01-01T00:00+00:00,15002,1014.0,
2022-01-01T00:00+00:00,15105,1077.0,
2022-01-01T00:00+00:00,15210,799.0,
2022-01-01T00:00+00:00,15300,1370.0,
2022-01-01T00:00+00:00,15310,,
2022-01-01T00:00+00:00,15320,,
2022-01-01T00:00+00:00,15321,1899.0,
2022-01-01T00:00+00:00,15343,,
2022-01-01T00:00+00:00,15344,704.0,
2022-01-01T00:00+00:00,15402,1076.0,
2022-01-01T00:00+00:00,15410,,
2022-01-01T00:00+00:00,15411,1539.0,
2022-01-01T00:00+00:00,15412,,
2022-01-01T00:00+00:00,15430,1443.0,
2022-01-01T00:00+00:00,15501,985.0,
2022-01-01T00:00+00:00,15506,927.0,
2022-01-01T00:00+00:00,15509,1159.0,
2022-01-01T00:00+00:00,15515,,
2022-01-01T00:00+00:00,15610,,
2022-01-01T00:00+00:00,15640,1151.0,
2022-01-01T00:00+00:00,15701,,
2022-01-01T00:00+00:00,15702,748.0,
2022-01-01T00:00+00:00,15711,,
2022-01-01T00:00+00:00,15712,666.0,
2022-01-01T00:00+00:00,15715,860.0,
2022-01-01T00:00+00:00,15721,,
2022-01-01T00:00+00:00,15800,,
2022-01-01T00:00+00:00,15900,,
2022-01-01T00:00+00:00,15901,648.0,
2022-01-01T00:00+00:00,15905,,
2022-01-01T00:00+00:00,15906,,
2022-01-01T00:00+00:00,15911,,
2022-01-01T00:00+00:00,15912,858.0,
2022-01-01T00:00+00:00,15920,758.0,
2022-01-01T00:00+00:00,16015,557.0,
2022-01-01T00:00+00:00,16101,648.0,
2022-01-01T00:00+00:00,16300,,
2022-01-01T00:00+00:00,16308,692.0,
2022-01-01T00:00+00:00,16400,691.0,
2022-01-01T00:00+00:00,16401,,
2022-01-01T00:00+00:00,16402,,
2022-01-01T00:00+00:00,16411,756.0,
2022-01-01T00:00+00:00,16412,647.0,
2022-01-01T00:00+00:00,16413,675.0,
2022-01-01T00:00+00:00,16414,,
2022-01-01T00:00+00:00,16421,746.0,
2022-01-01T00:00+00:00,16430,,
2022-01-01T00:00+00:00,16431,,
2022-01-01T00:00+00:00,16500,,
2022-01-01T00:00+00:00,16501,604.0,
2022-01-01T00:00+00:00,16511,671.0,
2022-01-01T00:00+00:00,16520,,
2022-01-01T00:00+00:00,16521,,
2022-01-01T00:00+00:00,16522,,
2022-01-01T00:00+00:00,16600,,
2022-01-01T00:00+00:00,16601,593.0,
2022-01-01T00:00+00:00,16702,592.0,
2022-01-01T00:00+00:00,16710,,
2022-01-01T00:00+00:00,16711,523.0,
2022-01-01T00:00+00:00,16800,580.0,
2022-01-01T00:00+00:00,16905,,
2022-01-01T00:00+00:00,16906,980.0,
2022-01-01T00:00+00:00,16910,,
2022-01-01T00:00+00:00,17002,817.0,
2022-01-01T00:00+00:00,17003,986.0,
2022-01-01T00:00+00:00,17004,,
2022-01-01T00:00+00:00,17005,856.0,
2022-01-01T00:00+00:00,17006,,
2022-01-01T00:00+00:00,17100,,
2022-01-01T00:00+00:00,17101,,
2022-01-01T00:00+00:00,17102,631.0,
2022-01-01T00:00+00:00,17301,681.0,
2022-01-01T00:00+00:00,17315,1070.0,
2022-01-01T00:00+00:00,17320,,
2022-01-01T00:00+00:00,17700,,
2022-01-01T00:00+00:00,17701,1113.0,
2022-01-01T00:00+00:00,17901,690.0,
2022-01-01T00:00+00:00,18000,,
2022-01-01T00:00+00:00,18001,772.0,
2022-01-01T00:00+00:00,18010,,
2022-01-01T00:00+00:00,18100,,
2022-01-01T00:00+00:00,18111,880.0,
2022-01-01T00:00+00:00,18121,,
2022-01-01T00:00+00:00,18122,721.0,
2022-01-01T00:00+00:00,18210,774.0,
2022-01-01T00:00+00:00,18220,,
2022-01-01T00:00+00:00,18225,817.0,
2022-01-01T00:00+00:00,18231,704.0,
2022-01-01T00:00+00:00,18305,,
2022-01-01T00:00+00:00,18306,,
2022-01-01T00:00+00:00,18402,947.0,
2022-01-01T00:00+00:00,18500,,
2022-01-01T00:00+00:00,18502,691.0,
2022-01-01T00:00+00:00,18600,,
2022-01-01T00:00+00:00,18601,681.0,
2022-01-01T00:00+00:00,18617,,
2022-01-01T00:00+00:00,18621,,
2022-01-01T00:00+00:00,18622,712.0,
2022-01-01T00:00+00:00,18705,587.0,
2022-01-01T00:00+00:00,18805,623.0,
2022-01-01T00:00+00:00,18905,,
2022-01-01T00:00+00:00,18906,681.0,
2022-01-01T00:00+00:00,19021,695.0,
2022-01-01T00:00+00:00,19201,,
2022-01-01T00:00+00:00,19204,572.0,
2022-01-01T00:00+00:00,19205,601.0,
2022-01-01T00:00+00:00,19505,826.0,
2022-01-01T00:00+00:00,19600,,
2022-01-01T00:00+00:00,19700,833.0,
2022-01-01T00:00+00:00,19710,,
2022-01-01T00:00+00:00,19711,913.0,
2022-01-01T00:00+00:00,19715,,
2022-01-01T00:00+00:00,19720,854.0,
2022-01-01T00:00+00:00,19800,,
2022-01-01T00:00+00:00,19821,866.0,
2022-01-01T00:00+00:00,19911,931.0,
2022-01-01T00:00+00:00,20001,,
2022-01-01T00:00+00:00,20002,1014.0,
2022-01-01T00:00+00:00,20010,,
2022-01-01T00:00+00:00,20011,921.0,
2022-01-01T00:00+00:00,20020,1042.0,
2022-01-01T00:00+00:00,20021,907.0,
2022-01-01T00:00+00:00,20100,,
2022-01-01T00:00+00:00,20101,1094.0,
2022-01-01T00:00+00:00,20105,930.0,
2022-01-01T00:00+00:00,20123,966.0,
2022-01-01T00:00+00:00,20200,,
2022-01-01T00:00+00:00,20201,,
2022-01-01T00:00+00:00,20202,927.0,
2022-01-01T00:00+00:00,20209,808.0,
2022-01-01T00:00+00:00,20212,743.0,
2022-01-01T00:00+00:00,20213,,
2022-01-01T00:00+00:00,20220,882.0,
2022-01-01T00:00+00:00,20270,826.0,
2022-01-01T00:00+00:00,20300,,
2022-01-01T00:00+00:00,20402,,
2022-01-01T00:00+00:00,20403,,
2022-01-01T00:00+00:00,20404,,
2022-01-01T00:00+00:00,20408,,
2022-01-01T00:00+00:00,20411,769.0,
2022-01-01T00:00+00:00,20412,694.0,
2022-01-01T00:00+00:00,20600,,
2022-01-01T00:00+00:00,20901,,
2022-01-01T00:00+00:00,20902,,
2022-01-01T00:00+00:00,20903,715.0,
2022-01-01T00:00+00:00,21100,,
2022-01-01T00:00+00:00,21101,1501.0,
2022-01-01T00:00+00:00,21300,919.0,
2022-01-01T00:00+00:00,1,860.0,10200
2022-01-01T00:00+00:00,2,859.0,9801
2022-01-01T00:00+00:00,3,591.0,1906
2022-01-01T00:00+00:00,4,788.0,5316
2022-01-01T00:00+00:00,5,1477.0,9643
2022-01-01T00:00+00:00,6,1014.0,20002
2022-01-01T00:00+00:00,7,985.0,15501
2022-01-01T00:00+00:00,8,572.0,19204
2022-01-01T00:00+00:00,9,1400.0,9609
2022-01-01T00:00+00:00,10,1139.0,9700
2022-01-01T00:00+00:00,11,715.0,20903
2022-01-01T00:00+00:00,12,,
2022-01-01T00:00+00:00,13,599.0,13702
2022-01-01T00:00+00:00,14,1058.0,12504
2022-01-01T00:00+00:00,15,1696.0,11104
2022-01-01T00:00+00:00,16,837.0,14802
2022-01-01T00:00+00:00,17,661.0,13302
2022-01-01T00:00+00:00,18,419.0,6102
2022-01-01T00:00+00:00,19,833.0,19700
2022-01-01T00:00+00:00,20,1129.0,11603
2022-01-01T00:00+00:00,21,919.0,21300
2022-01-01T00:00+00:00,22,421.0,7704
2022-01-01T00:00+00:00,23,802.0,5130
2022-01-01T00:00+00:00,24,1141.0,11115
2022-01-01T00:00+00:00,25,852.0,13515
2022-01-01T00:00+00:00,26,814.0,1602
2022-01-01T00:00+00:00,27,832.0,4802
2022-01-01T00:00+00:00,28,817.0,17002
2022-01-01T00:00+00:00,29,,
2022-01-01T00:00+00:00,30,647.0,16412
2022-01-01T00:00+00:00,31,392.0,5972
2022-01-01T00:00+00:00,32,444.0,5882
2022-01-01T00:00+00:00,33,,
2022-01-01T00:00+00:00,35,,
2022-01-01T00:00+00:00,36,743.0,7531
2022-01-01T00:00+00:00,37,432.0,2207
2022-01-01T00:00+00:00,38,716.0,14513
2022-01-01T00:00+00:00,39,755.0,11803
2022-01-01T00:00+00:00,40,1065.0,9811
2022-01-01T00:00+00:00,42,,
2022-01-01T00:00+00:00,43,704.0,15344
2022-01-01T00:00+00:00,44,746.0,13120
2022-01-01T00:00+00:00,45,,
2022-01-01T00:00+00:00,46,560.0,3805
2022-01-01T00:00+00:00,47,1077.0,15105
2022-01-01T00:00+00:00,48,743.0,20212
2022-01-01T00:00+00:00,49,580.0,16800
2022-01-01T00:00+00:00,50,835.0,14403
2022-01-01T00:00+00:00,51,558.0,4081
2022-01-01T00:00+00:00,52,562.0,3811
2022-01-01T00:00+00:00,53,671.0,16511
2022-01-01T00:00+00:00,54,695.0,19021
2022-01-01T00:00+00:00,55,690.0,17901
2022-01-01T00:00+00:00,56,899.0,3202
2022-01-01T00:00+00:00,57,668.0,500
2022-01-01T00:00+00:00,58,584.0,13907
2022-01-01T00:00+00:00,59,1034.0,7221
2022-01-01T00:00+00:00,60,900.0,6415
2022-01-01T00:00+00:00,61,1014.0,15002
2022-01-01T00:00+00:00,62,774.0,18210
2022-01-01T00:00+00:00,63,801.0,10500
2022-01-01T00:00+00:00,64,557.0,16015
2022-01-01T00:00+00:00,65,419.0,7890
2022-01-01T00:00+00:00,66,681.0,17301
2022-01-01T00:00+00:00,67,460.0,2415
2022-01-01T00:00+00:00,68,,15610
2022-01-01T00:00+00:00,69,721.0,18122
2022-01-01T00:00+00:00,70,413.0,2503
2022-01-01T00:00+00:00,71,623.0,18805
2022-01-01T00:00+00:00,72,825.0,7505
2022-01-01T00:00+00:00,73,1007.0,12616
2022-01-01T00:00+00:00,74,,
2022-01-01T00:00+00:00,75,766.0,4501
2022-01-01T00:00+00:00,76,1324.0,11505
2022-01-01T00:00+00:00,77,810.0,1416
2022-01-01T00:00+00:00,78,1076.0,15402
2022-01-01T00:00+00:00,80,737.0,10510
2022-01-01T00:00+00:00,81,477.0,905
2022-01-01T00:00+00:00,82,1899.0,15321
2022-01-01T00:00+00:00,83,1348.0,12302
2022-01-01T00:00+00:00,85,,12311
2022-01-01T00:00+00:00,86,746.0,16421
2022-01-01T00:00+00:00,87,1068.0,11706
2022-01-01T00:00+00:00,88,,10415
2022-01-01T00:00+00:00,89,547.0,1920
2022-01-01T00:00+00:00,90,587.0,18705
2022-01-01T00:00+00:00,91,694.0,20412
2022-01-01T00:00+00:00,92,748.0,15702
2022-01-01T00:00+00:00,93,672.0,5609
2022-01-01T00:00+00:00,94,756.0,16411
2022-01-01T00:00+00:00,95,712.0,18622
2022-01-01T00:00+00:00,97,858.0,15912
2022-01-01T00:00+00:00,98,666.0,15712
2022-01-01T00:00+00:00,100,966.0,20123
2022-01-01T00:00+00:00,101,1042.0,7013
2022-01-01T00:00+00:00,102,866.0,19821
2022-01-01T00:00+00:00,103,691.0,18502
2022-01-01T00:00+00:00,104,1232.0,7002
2022-01-01T00:00+00:00,105,461.0,5904
2022-01-01T00:00+00:00,106,534.0,5805
2022-01-01T00:00+00:00,107,399.0,5917
2022-01-01T00:00+00:00,108,1500.0,9919
2022-01-01T00:00+00:00,109,1512.0,9512
2022-01-01T00:00+00:00,111,1006.0,4815
2022-01-01T00:00+00:00,112,493.0,7604
2022-01-01T00:00+00:00,113,1029.0,12323
2022-01-01T00:00+00:00,115,648.0,16101
2022-01-01T00:00+00:00,116,681.0,18906
2022-01-01T00:00+00:00,118,1245.0,12203
2022-01-01T00:00+00:00,119,1001.0,14302
2022-01-01T00:00+00:00,120,927.0,20202
2022-01-01T00:00+00:00,121,631.0,17102
2022-01-01T00:00+00:00,122,1094.0,20101
2022-01-01T00:00+00:00,123,,
2022-01-01T00:00+00:00,124,633.0,13116
2022-01-01T00:00+00:00,125,,
2022-01-01T00:00+00:00,126,720.0,14603
2022-01-01T00:00+00:00,127,820.0,14822
2022-01-01T00:00+00:00,128,,
2022-01-01T00:00+00:00,129,1427.0,9211
2022-01-01T00:00+00:00,130,826.0,19505
2022-01-01T00:00+00:00,131,1062.0,6300
2022-01-01T00:00+00:00,132,1608.0,9618
2022-01-01T00:00+00:00,133,1421.0,11106
2022-01-01T00:00+00:00,134,419.0,4224
2022-01-01T00:00+00:00,136,697.0,14631
2022-01-01T00:00+00:00,137,772.0,18001
2022-01-01T00:00+00:00,138,576.0,14521
2022-01-01T00:00+00:00,139,722.0,14833
2022-01-01T00:00+00:00,140,537.0,13706
2022-01-01T00:00+00:00,141,862.0,4705
2022-01-01T00:00+00:00,142,1194.0,9016
2022-01-01T00:00+00:00,144,,6803
2022-01-01T00:00+00:00,145,1131.0,6305
2022-01-01T00:00+00:00,146,1158.0,11402
2022-01-01T00:00+00:00,147,933.0,12811
2022-01-01T00:00+00:00,148,709.0,1802
2022-01-01T00:00+00:00,149,880.0,18111
2022-01-01T00:00+00:00,150,817.0,18225
2022-01-01T00:00+00:00,151,1199.0,8806
2022-01-01T00:00+00:00,152,429.0,2401
2022-01-01T00:00+00:00,153,1297.0,10111
2022-01-01T00:00+00:00,154,593.0,16601
2022-01-01T00:00+00:00,155,818.0,5412
2022-01-01T00:00+00:00,156,1083.0,12530
2022-01-01T00:00+00:00,157,1119.0,1401
2022-01-01T00:00+00:00,158,,2601
2022-01-01T00:00+00:00,159,704.0,2902
2022-01-01T00:00+00:00,160,833.0,3111
2022-01-01T00:00+00:00,161,855.0,3315
2022-01-01T00:00+00:00,162,906.0,4601
2022-01-01T00:00+00:00,163,1429.0,6512
2022-01-01T00:00+00:00,164,445.0,7641
2022-01-01T00:00+00:00,165,1318.0,9501
2022-01-01T00:00+00:00,166,1065.0,9911
2022-01-01T00:00+00:00,167,588.0,10401
2022-01-01T00:00+00:00,169,529.0,10531
2022-01-01T00:00+00:00,170,583.0,10607
2022-01-01T00:00+00:00,171,,11112
2022-01-01T00:00+00:00,172,1616.0,11203
2022-01-01T00:00+00:00,173,1984.0,11301
2022-01-01T00:00+00:00,174,1837.0,11311
2022-01-01T00:00+00:00,175,786.0,11804
2022-01-01T00:00+00:00,176,,12215
2022-01-01T00:00+00:00,177,1121.0,12222
2022-01-01T00:00+00:00,178,1421.0,12351
2022-01-01T00:00+00:00,179,1092.0,12711
2022-01-01T00:00+00:00,180,541.0,13811
2022-01-01T00:00+00:00,181,1101.0,14103
2022-01-01T00:00+00:00,182,648.0,15901
2022-01-01T00:00+00:00,183,592.0,16702
2022-01-01T00:00+00:00,184,1070.0,17315
2022-01-01T00:00+00:00,185,1113.0,17701
2022-01-01T00:00+00:00,186,947.0,18402
2022-01-01T00:00+00:00,187,681.0,18601
2022-01-01T00:00+00:00,188,769.0,20411
2022-01-01T00:00+00:00,189,,5413
2022-01-01T00:00+00:00,190,,
2022-01-01T00:00+00:00,191,,
2022-01-01T00:00+00:00,192,867.0,5116
2022-01-01T00:00+00:00,193,716.0,3702
2022-01-01T00:00+00:00,195,932.0,12231
2022-01-01T00:00+00:00,196,718.0,14812
2022-01-01T00:00+00:00,197,451.0,7710
2022-01-01T00:00+00:00,198,882.0,20220
2022-01-01T00:00+00:00,199,461.0,2117
2022-01-01T00:00+00:00,200,604.0,16501
2022-01-01T00:00+00:00,201,,
2022-01-01T00:00+00:00,202,523.0,16711
2022-01-01T00:00+00:00,203,921.0,20011
2022-01-01T00:00+00:00,204,1040.0,5012
2022-01-01T00:00+00:00,205,1807.0,6611
2022-01-01T00:00+00:00,206,1501.0,21101
2022-01-01T00:00+00:00,210,906.0,14622
2022-01-01T00:00+00:00,212,,
2022-01-01T00:00+00:00,213,1539.0,15411
2022-01-01T00:00+00:00,214,1111.0,9019
2022-01-01T00:00+00:00,215,524.0,2116
2022-01-01T00:00+00:00,216,,
2022-01-01T00:00+00:00,217,577.0,13401
2022-01-01T00:00+00:00,218,499.0,7956
2022-01-01T00:00+00:00,220,980.0,16906
2022-01-01T00:00+00:00,221,554.0,4030
2022-01-01T00:00+00:00,222,456.0,4125
2023-01-01T00:00+00:00,500,749.0,
2023-01-01T00:00+00:00,701,,
2023-01-01T00:00+00:00,726,544.0,
2023-01-01T00:00+00:00,901,,
2023-01-01T00:00+00:00,905,474.0,
2023-01-01T00:00+00:00,910,,
2023-01-01T00:00+00:00,1400,,
2023-01-01T00:00+00:00,1401,1296.0,
2023-01-01T00:00+00:00,1415,,
2023-01-01T00:00+00:00,1416,987.0,
2023-01-01T00:00+00:00,1601,,
2023-01-01T00:00+00:00,1602,730.0,
2023-01-01T00:00+00:00,1711,,
2023-01-01T00:00+00:00,1730,905.0,
2023-01-01T00:00+00:00,1800,,
2023-01-01T00:00+00:00,1802,659.0,
2023-01-01T00:00+00:00,1901,,
2023-01-01T00:00+00:00,1903,,
2023-01-01T00:00+00:00,1906,687.0,
2023-01-01T00:00+00:00,1920,636.0,
2023-01-01T00:00+00:00,2114,,
2023-01-01T00:00+00:00,2115,,
2023-01-01T00:00+00:00,2116,552.0,
2023-01-01T00:00+00:00,2117,460.0,
2023-01-01T00:00+00:00,2201,,
2023-01-01T00:00+00:00,2207,508.0,
2023-01-01T00:00+00:00,2400,,
2023-01-01T00:00+00:00,2401,623.0,
2023-01-01T00:00+00:00,2415,525.0,
2023-01-01T00:00+00:00,2430,599.0,
2023-01-01T00:00+00:00,2503,694.0,
2023-01-01T00:00+00:00,2600,,
2023-01-01T00:00+00:00,2601,,
2023-01-01T00:00+00:00,2602,669.0,
2023-01-01T00:00+00:00,2900,,
2023-01-01T00:00+00:00,2902,909.0,
2023-01-01T00:00+00:00,2910,1032.0,
2023-01-01T00:00+00:00,3110,,
2023-01-01T00:00+00:00,3111,918.0,
2023-01-01T00:00+00:00,3202,883.0,
2023-01-01T00:00+00:00,3210,,
2023-01-01T00:00+00:00,3315,886.0,
2023-01-01T00:00+00:00,3400,,
2023-01-01T00:00+00:00,3410,,
2023-01-01T00:00+00:00,3411,,
2023-01-01T00:00+00:00,3425,793.0,
2023-01-01T00:00+00:00,3501,,
2023-01-01T00:00+00:00,3520,1139.0,
2023-01-01T00:00+00:00,3605,,
2023-01-01T00:00+00:00,3700,,
2023-01-01T00:00+00:00,3702,752.0,
2023-01-01T00:00+00:00,3805,535.0,
2023-01-01T00:00+00:00,3811,590.0,
2023-01-01T00:00+00:00,4026,,
2023-01-01T00:00+00:00,4030,,
2023-01-01T00:00+00:00,4080,,
2023-01-01T00:00+00:00,4081,720.0,
2023-01-01T00:00+00:00,4115,689.0,
2023-01-01T00:00+00:00,4125,614.0,
2023-01-01T00:00+00:00,4126,,
2023-01-01T00:00+00:00,4221,,
2023-01-01T00:00+00:00,4223,,
2023-01-01T00:00+00:00,4224,624.0,
2023-01-01T00:00+00:00,4305,659.0,
2023-01-01T00:00+00:00,4501,,
2023-01-01T00:00+00:00,4515,1176.0,
2023-01-01T00:00+00:00,4600,,
2023-01-01T00:00+00:00,4601,1209.0,
2023-01-01T00:00+00:00,4611,1192.0,
2023-01-01T00:00+00:00,4705,1021.0,
2023-01-01T00:00+00:00,4801,,
2023-01-01T00:00+00:00,4802,1112.0,
2023-01-01T00:00+00:00,4815,1352.0,
2023-01-01T00:00+00:00,4821,1259.0,
2023-01-01T00:00+00:00,4900,,
2023-01-01T00:00+00:00,4905,1131.0,
2023-01-01T00:00+00:00,5000,938.0,
2023-01-01T00:00+00:00,5010,,
2023-01-01T00:00+00:00,5012,1250.0,
2023-01-01T00:00+00:00,5112,,
2023-01-01T00:00+00:00,5116,995.0,
2023-01-01T00:00+00:00,5130,849.0,
